         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1       15210       18300       15210       15200          70           16236.7     1136566     1136566          70     16236.7         645
10/ 7/2018 10: 2:58       15230       15230       15220       15220         379           15223.3     5769643  1835308533      120527     15227.4           2
10/ 7/2018 11: 2:12       15210       15210       15210       15210        1000             15210    15210000  1850518533      121527     15227.2           1
10/ 7/2018 11: 2:25       15220       15240       15220       15240        1250           15233.3    19041666  1869560199      122777     15227.3           4
10/ 7/2018 11: 2:33       15220       15220       15220       15220        1000             15220    15220000  1884780199      123777     15227.2           1
10/ 7/2018 11: 2:36       15210       15210       15210       15210          22             15210      334620  1885114819      123799     15227.2           1
10/ 7/2018 11: 2:46       15230       15230       15230       15230          27             15230      411210  1885526029      123826     15227.2           2
10/ 7/2018 11: 2:51       15330       15330       15330       15330           4             15330       61320  1885587349      123830     15227.2           1
10/ 7/2018 11: 2:55       15230       15230       15230       15230          30             15230      456900  1886044249      123860     15227.2           1
10/ 7/2018 11: 2:56       15220       15220       15220       15220          28             15220      426160  1886470409      123888     15227.2           1
10/ 7/2018 11: 2:58       15230       15230       15220       15220          21           15223.3      319690  1886790099      123909     15227.2           2
10/ 7/2018 12: 2: 6       15210       15210       15210       15210        2000             15210    30420000  1917210099      125909       15227           1
10/ 7/2018 12: 2:12       15220       15220       15220       15220          24             15220      365280  1917575379      125933     15226.9           1
10/ 7/2018 12: 2:15       15240       15240       15220       15220           1           15226.7       15226  1917590605      125934     15226.9           2
10/ 7/2018 12: 2:18       15230       15230       15230       15230        1250             15230    19037500  1936628105      127184       15227           1
10/ 7/2018 12: 2:22       15240       15240       15240       15240        1250             15240    19050000  1955678105      128434     15227.1           1
10/ 7/2018 12: 2:25       15230       15230       15230       15230        1250             15230    19037500  1974715605      129684     15227.1           1
10/ 7/2018 12: 2:28       15380       15380       15380       15380        2000             15380    30760000  2005475605      131684     15229.5           1
10/ 7/2018 12: 2:36       15160       15160       15160       15160          25             15160      379000  2005854605      131709     15229.4           1
10/ 7/2018 12: 2:44       15230       15230       15230       15230         977             15230    14879710  2020734315      132686     15229.4           1
10/ 7/2018 12: 2:50       15220       15220       15220       15220        1000             15220    15220000  2035954315      133686     15229.4           1
10/ 7/2018 12: 2:51       15240       15240       15240       15240         977             15240    14889480  2050843795      134663     15229.5           1
10/ 7/2018 12: 2:57       15030       15030       15030       15030       13305             15030   199974150  2250817945      147968     15211.5           1
